price,price_clean,f_property_type,f_neighbourhood_cleansed,n_bathrooms,n_accommodates,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_maximum_nights,n_days_since,n_dist_to_grand_palace,id,n_accommodates2,n_dist_to_grand_palace2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_number_of_reviews,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month,flag_n_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating
1361.0,1361.0,Entire rental unit,Din Daeng,1.0,2,4.77,0,0.57,5,1.0,1125,1298.0,9.683480846406,19073902,4,93.76980130271187,0.6931471805599453,0.4804530139182014,0.0,0.0,0,3,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
1257.0,1257.0,Entire rental unit,Bang Rak,1.0,4,4.75,257,3.82,1,2.0,1125,2018.0,4.938409231291252,18864066,16,24.387885735702653,1.3862943611198906,1.9218120556728056,0.6931471805599453,5.552959584921617,2,1,0,0,0,0,7.610357618312838,57.91754307861225,440.7732152022787,4072324.0,8217949832.0,1.55814461804655
1870.0,1870.0,Entire serviced apartment,Vadhana,1.0,2,4.75,28,0.42,5,1.0,1125,2022.0,7.299619869261725,19074390,4,53.284450235720556,0.6931471805599453,0.4804530139182014,0.0,3.367295829986474,1,3,0,0,0,0,7.612336837167746,57.94767212250104,441.1171991262331,4088484.0,8266914648.0,1.55814461804655
1090.0,1090.0,Entire rental unit,Other,1.0,2,5.0,1,0.14,3,1.0,365,220.0,18.205171175438878,19077470,4,331.42825752703055,0.6931471805599453,0.4804530139182014,0.0,0.6931471805599453,1,3,0,0,0,0,5.3981627015177525,29.140160552057438,157.30332780835542,48400.0,10648000.0,1.6094379124341003
3195.0,3195.0,Entire rental unit,Huai Khwang,2.0,5,4.77,151,2.29,4,2.0,1125,1977.0,8.559968664868725,19918607,25,73.27306354353446,1.6094379124341003,2.5902903939802346,0.6931471805599453,5.0238805208462765,2,3,0,0,0,0,7.589841512182657,57.605694180051124,437.2180890258509,3908529.0,7727161833.0,1.5623463049002497
4786.0,4786.0,Entire rental unit,Vadhana,2.0,3,4.84,19,0.29,3,2.0,60,1990.0,10.909996718850998,19523971,9,119.02802840533954,1.0986122886681098,1.206948960812582,0.6931471805599453,2.995732273553991,1,3,0,0,0,0,7.596392304064196,57.70517603724574,438.3511551540032,3960100.0,7880599000.0,1.5769147207285403
1390.0,1390.0,Entire rental unit,Khlong Toei,1.0,2,4.8,126,1.89,5,1.0,90,2004.0,8.873057769734832,19093219,4,78.73115418505166,0.6931471805599453,0.4804530139182014,0.0,4.844187086458591,2,3,0,0,0,0,7.60339933974067,57.81168151956886,439.5653010951877,4016016.0,8048096064.0,1.5686159179138452
731.0,731.0,Entire rental unit,Khlong Toei,1.0,2,4.77,0,0.57,30,1.0,365,1298.0,10.990529352204325,19124042,4,120.79173544166481,0.6931471805599453,0.4804530139182014,0.0,0.0,0,3,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
3629.0,3629.0,Entire rental unit,Huai Khwang,1.0,6,4.26,46,0.71,1,2.0,1125,1955.0,8.582598152034668,19987868,36,73.66099103930891,1.791759469228055,3.210401995568401,0.6931471805599453,3.8501476017100584,1,1,0,0,0,0,7.578656850594762,57.43603965906692,435.28803543322,3822025.0,7472058875.0,1.449269160281279
1500.0,1500.0,Entire rental unit,Khlong Toei,1.5,4,4.83,65,1.01,90,1.0,1125,1921.0,8.931606726770552,19127100,16,79.77359872169296,1.3862943611198906,1.9218120556728056,0.0,4.189654742026425,2,3,0,0,0,0,7.561121589530238,57.17055969166027,432.2735531701397,3690241.0,7088952961.0,1.5748464676644813
3686.0,3686.0,Entire rental unit,Sathon,2.0,5,4.98,127,1.89,3,2.0,365,2018.0,5.4745563051179245,19127428,25,29.97076673790642,1.6094379124341003,2.5902903939802346,0.6931471805599453,4.852030263919617,2,3,0,0,0,0,7.610357618312838,57.91754307861225,440.7732152022787,4072324.0,8217949832.0,1.6054298910365616
1850.0,1850.0,Entire rental unit,Vadhana,1.0,2,4.87,60,0.92,4,1.0,1125,1962.0,9.965189081729712,20035548,4,99.30499343462505,0.6931471805599453,0.4804530139182014,0.0,4.110873864173311,2,3,0,0,0,0,7.5822291942764615,57.49019955453828,435.9038694471997,3849444.0,7552609128.0,1.5830939370944985
1800.0,1800.0,Entire rental unit,Khlong Toei,1.0,2,4.9,63,0.97,1,1.0,1125,1957.0,9.334982027127337,19128399,4,87.1418894467904,0.6931471805599453,0.4804530139182014,0.0,4.1588830833596715,2,1,0,0,0,0,7.579678823090456,57.45153106120591,435.46415333874603,3829849.0,7495014493.0,1.589235205116581
1500.0,1500.0,Entire rental unit,Bang Kho laen,1.5,5,4.83,70,1.06,14,2.0,1125,1986.0,5.302840029853653,19173305,25,28.120112382218288,1.6094379124341003,2.5902903939802346,0.6931471805599453,4.2626798770413155,2,3,0,0,0,0,7.594381242551817,57.674626457222885,438.00310133791623,3944196.0,7833173256.0,1.5748464676644813
2500.0,2500.0,Entire rental unit,Phaya Thai,1.0,2,5.0,7,0.12,30,1.0,1125,1789.0,7.621132763983197,20086125,4,58.081664606258165,0.6931471805599453,0.4804530139182014,0.0,2.0794415416798357,1,3,0,0,0,0,7.489970898834801,56.0996640653922,420.18485128419593,3200521.0,5725732069.0,1.6094379124341003
5571.0,5571.0,Entire rental unit,Huai Khwang,2.0,7,4.49,95,1.45,1,3.0,1125,1970.0,8.58163979815884,20087138,49,73.64454162534369,1.9459101490553132,3.7865663081964716,1.0986122886681098,4.564348191467836,2,1,0,0,0,0,7.58629630715272,57.551891659919,436.60570316929693,3880900.0,7645373000.0,1.501852701754163
800.0,800.0,Entire rental unit,Huai Khwang,1.0,2,5.0,1,0.02,7,1.0,15,1955.0,11.14453772046378,19613525,4,124.20072100284004,0.6931471805599453,0.4804530139182014,0.0,0.6931471805599453,1,3,0,0,0,0,7.578656850594762,57.43603965906692,435.28803543322,3822025.0,7472058875.0,1.6094379124341003
20803.0,20803.0,Entire serviced apartment,Vadhana,2.0,4,4.83,29,0.44,2,2.0,60,1988.0,10.803129778735991,19617339,16,116.70761301621235,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.4011973816621555,1,2,0,0,0,0,7.5953872788539725,57.68990791577675,438.17719270174786,3952144.0,7856862272.0,1.5748464676644813
3429.0,3429.0,Entire rental unit,Huai Khwang,1.0,7,4.44,110,1.67,1,3.0,1125,1974.0,8.45397264139438,20126898,49,71.46965342144466,1.9459101490553132,3.7865663081964716,1.0986122886681098,4.709530201312334,2,1,0,0,0,0,7.5883236773352225,57.58265623200636,436.9558336891884,3896676.0,7692038424.0,1.4906543764441336
525.0,525.0,Entire rental unit,Bang Na,1.0,2,4.73,11,0.17,5,1.0,1125,1903.0,19.36817797102532,20129286,4,375.12631791731053,0.6931471805599453,0.4804530139182014,0.0,2.4849066497880004,1,3,0,0,0,0,7.55171221535131,57.028357383486195,430.6617430742928,3621409.0,6891541327.0,1.5539252025038417
1000.0,1000.0,Entire rental unit,Other,1.0,2,4.98,43,0.67,1,1.0,1125,1931.0,17.09176642878405,20129823,4,292.1284796561095,0.6931471805599453,0.4804530139182014,0.0,3.784189633918261,1,1,0,0,0,0,7.566311014772463,57.2490623722671,433.1642112126803,3728761.0,7200237491.0,1.6054298910365616
519.0,519.0,Entire rental unit,Sathon,1.0,1,4.67,48,0.72,180,1.0,1125,2012.0,4.671204057500305,19235888,1,21.820147346807314,0.0,0.0,0.0,3.8918202981106265,1,3,0,0,0,0,7.607381425639791,57.8722521551693,440.2562961051773,4048144.0,8144865728.0,1.541159071680806
760.0,760.0,Entire rental unit,Bang Na,1.0,4,4.41,90,1.37,90,2.0,1125,1970.0,14.837594245319531,19239312,16,220.15420298873926,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.51085950651685,2,3,0,0,0,0,7.58629630715272,57.551891659919,436.60570316929693,3880900.0,7645373000.0,1.4838746894587547
1693.0,1693.0,Entire rental unit,Din Daeng,1.0,5,4.86,224,3.41,28,2.0,1125,1968.0,9.205719442174164,20161933,25,84.7452704480234,1.6094379124341003,2.5902903939802346,0.6931471805599453,5.41610040220442,2,3,0,0,0,0,7.585281078639126,57.536489041960735,436.43044166131216,3873024.0,7622111232.0,1.5810384379124025
3900.0,3900.0,Entire rental unit,Khlong Toei,1.0,2,4.95,37,0.59,2,1.0,100,1895.0,7.0297704713605365,19334882,4,49.41767288001254,0.6931471805599453,0.4804530139182014,0.0,3.6375861597263857,1,2,0,0,0,0,7.547501682814967,56.96478165209476,429.9417853803723,3591025.0,6804992375.0,1.599387576580599
1649.0,1649.0,Entire rental unit,Ratchathewi,1.0,2,4.89,129,1.94,2,1.0,1125,1989.0,5.021607614700284,19336181,4,25.216543036015874,0.6931471805599453,0.4804530139182014,0.0,4.867534450455582,2,2,0,0,0,0,7.595889917718538,57.69754364209814,438.2641900281386,3956121.0,7868724669.0,1.5871923034867805
1000.0,1000.0,Entire rental unit,Other,1.0,2,4.77,0,0.57,60,1.0,1125,1298.0,3.952350768158472,19347996,4,15.621076594562863,0.6931471805599453,0.4804530139182014,0.0,0.0,0,3,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
4000.0,4000.0,Entire rental unit,Bang Rak,2.5,6,4.69,133,2.03,1,4.0,1125,1969.0,5.096879020325863,20225881,36,25.97817574783793,1.791759469228055,3.210401995568401,1.3862943611198906,4.897839799950911,2,1,0,0,0,0,7.585788821732034,57.544192047914684,436.51808879267264,3876961.0,7633736209.0,1.545432582458188
726.0,726.0,Entire rental unit,Khlong San,1.5,2,4.98,98,1.55,30,1.0,1125,1890.0,3.35050949973371,19653100,4,11.225913907805836,0.6931471805599453,0.4804530139182014,0.0,4.59511985013459,2,3,0,0,0,0,7.544861068658458,56.92492854535804,429.4906772180364,3572100.0,6751269000.0,1.6054298910365616
2000.0,2000.0,Entire rental unit,Khlong Toei,1.0,2,4.79,19,0.29,1,1.0,365,1942.0,7.392268533084866,19371149,4,54.64563406523667,0.6931471805599453,0.4804530139182014,0.0,2.995732273553991,1,1,0,0,0,0,7.57198844937744,57.335009077505376,434.14002647982136,3771364.0,7323988888.0,1.5665304114228238
1794.0,1794.0,Entire rental unit,Bang Rak,1.0,2,4.54,42,0.64,10,1.0,1125,1970.0,5.067834635845941,19378264,4,25.68294789627976,0.6931471805599453,0.4804530139182014,0.0,3.7612001156935624,1,3,0,0,0,0,7.58629630715272,57.551891659919,436.60570316929693,3880900.0,7645373000.0,1.5129270120532565
3199.0,3199.0,Entire rental unit,Vadhana,2.0,4,4.67,55,0.84,5,3.0,90,1967.0,9.781814867085616,19662584,16,95.68390209393719,1.3862943611198906,1.9218120556728056,1.0986122886681098,4.02535169073515,2,3,0,0,0,0,7.584773077612199,57.52878263887082,436.34276174711147,3869089.0,7610498063.0,1.541159071680806
1286.0,1286.0,Entire rental unit,Bang Rak,1.0,4,4.8,212,3.59,1,2.0,1125,1769.0,4.971944243705912,20308374,16,24.720229562520352,1.3862943611198906,1.9218120556728056,0.6931471805599453,5.3612921657094255,2,1,0,0,0,0,7.478734825567875,55.93147459116175,418.29666687028606,3129361.0,5535839609.0,1.5686159179138452
1100.0,1100.0,Entire rental unit,Other,1.0,2,4.91,11,0.18,1,1.0,30,1838.0,25.081571740450144,20311513,4,629.0852409713473,0.6931471805599453,0.4804530139182014,0.0,2.4849066497880004,1,1,0,0,0,0,7.516977224604321,56.504946595220076,424.7463966337528,3378244.0,6209212472.0,1.5912739418064292
1300.0,1300.0,Entire rental unit,Other,1.5,2,4.82,94,1.44,2,1.0,1124,1952.0,4.006820818864463,20313425,4,16.054613074485683,0.6931471805599453,0.4804530139182014,0.0,4.553876891600541,2,2,0,0,0,0,7.577121930876679,57.41277675537233,435.0236098656585,3810304.0,7437713408.0,1.572773928062509
1461.0,1461.0,Entire rental unit,Vadhana,1.0,2,4.85,94,1.43,30,1.0,1125,1968.0,7.251108539154747,19429477,4,52.578575046602886,0.6931471805599453,0.4804530139182014,0.0,4.553876891600541,2,3,0,0,0,0,7.585281078639126,57.536489041960735,436.43044166131216,3873024.0,7622111232.0,1.5789787049493917
1500.0,1500.0,Entire rental unit,Phaya Thai,1.0,2,4.77,0,0.57,1,1.0,1125,1298.0,6.942364403637849,20482515,4,48.19642351289791,0.6931471805599453,0.4804530139182014,0.0,0.0,0,1,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
1000.0,1000.0,Entire rental unit,Other,1.0,3,4.77,0,0.57,1,1.0,1125,1298.0,16.735503029431072,19671256,9,280.0770616480966,1.0986122886681098,1.206948960812582,0.0,0.0,0,1,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
1476.0,1476.0,Entire rental unit,Other,1.0,2,4.86,21,0.33,7,1.0,999,1902.0,4.842397942901191,20316037,4,23.448817837413685,0.6931471805599453,0.4804530139182014,0.0,3.091042453358316,1,3,0,0,0,0,7.551186867296149,57.02042310482583,430.5718701168307,3617604.0,6880682808.0,1.5810384379124025
2078.0,2078.0,Entire rental unit,Ratchathewi,1.0,4,4.0,1,0.02,1,2.0,1125,1856.0,5.903182803235575,20513267,16,34.84756720841622,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,1,1,0,0,0,0,7.526717561352706,56.65147724837523,426.39966868191914,3444736.0,6393430016.0,1.3862943611198906
866.0,866.0,Entire rental unit,Bang Kho laen,1.0,2,4.78,9,0.15,1,1.0,1125,1821.0,6.014952204698198,20322078,4,36.17965002480371,0.6931471805599453,0.4804530139182014,0.0,2.302585092994046,1,1,0,0,0,0,7.507690077819904,56.36541030459543,423.17403167605886,3316041.0,6038510661.0,1.5644405465033646
720.0,720.0,Entire rental unit,Huai Khwang,1.0,2,4.85,54,0.83,1,1.0,1125,1940.0,10.076482128303365,20336542,4,101.53549208201711,0.6931471805599453,0.4804530139182014,0.0,4.007333185232471,2,1,0,0,0,0,7.57095858316901,57.3194138680605,433.9629084066095,3763600.0,7301384000.0,1.5789787049493917
3983.0,3983.0,Entire rental unit,Bang Rak,2.5,6,4.75,177,2.72,1,4.0,1125,1954.0,5.108906079056606,20547386,36,26.10092132462154,1.791759469228055,3.210401995568401,1.3862943611198906,5.181783550292085,2,1,0,0,0,0,7.578145472419466,57.42828880115166,435.19992676724496,3818116.0,7460598664.0,1.55814461804655
700.0,700.0,Entire rental unit,Huai Khwang,1.0,2,4.78,120,1.89,1,1.0,1125,1906.0,9.653537336142238,20336576,4,93.19078310029217,0.6931471805599453,0.4804530139182014,0.0,4.795790545596741,2,1,0,0,0,0,7.553286605600419,57.0521385463427,430.93115390294963,3632836.0,6924185416.0,1.5644405465033646
1100.0,1100.0,Entire rental unit,Other,1.0,2,4.77,0,0.57,1,2.0,1125,1298.0,2.2370021661707904,20339602,4,5.004178691452808,0.6931471805599453,0.4804530139182014,0.6931471805599453,0.0,0,1,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
1305.0,1305.0,Entire rental unit,Vadhana,1.0,2,4.71,17,0.26,28,1.0,1125,1943.0,7.160940075725794,20347136,4,51.27906276813574,0.6931471805599453,0.4804530139182014,0.0,2.8903717578961645,1,3,0,0,0,0,7.572502985020384,57.34280145814263,434.22853521121635,3775249.0,7335308807.0,1.5496879080283263
1699.0,1699.0,Entire rental unit,Vadhana,1.5,2,4.5,8,0.12,5,1.0,90,1939.0,9.803735494621936,20428365,4,96.11322964851001,0.6931471805599453,0.4804530139182014,0.0,2.1972245773362196,1,3,0,0,0,0,7.570443252057374,57.31161103262103,433.8742990064428,3759721.0,7290099019.0,1.5040773967762742
554.0,554.0,Entire rental unit,Other,1.5,3,5.0,26,0.43,30,3.0,365,1832.0,17.147210444613094,20566077,9,294.0268260318484,1.0986122886681098,1.206948960812582,1.0986122886681098,3.295836866004329,1,3,0,0,0,0,7.513709247839705,56.4558266610719,424.1926668777313,3356224.0,6148602368.0,1.6094379124341003
1350.0,1350.0,Entire rental unit,Phaya Thai,1.0,4,4.77,0,0.57,30,2.0,365,1298.0,7.112686486235498,20467299,16,50.59030905147708,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.0,0,3,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
3643.0,3643.0,Entire rental unit,Sathon,2.0,5,4.89,81,1.25,3,2.0,120,1938.0,5.312498792584247,20575395,25,28.22264342120908,1.6094379124341003,2.5902903939802346,0.6931471805599453,4.406719247264253,2,3,0,0,0,0,7.569927655242652,57.30380470560751,433.78565599160237,3755844.0,7278825672.0,1.5871923034867805
1252.0,1252.0,Entire rental unit,Khlong Toei,1.0,2,4.68,31,0.48,28,1.0,1124,1936.0,9.552076306622197,20578468,4,91.24216176753316,0.6931471805599453,0.4804530139182014,0.0,3.4657359027997265,1,3,0,0,0,0,7.5688956634069955,57.28818156354122,433.6082690007598,3748096.0,7256313856.0,1.5432981099295553
2558.0,2558.0,Entire rental unit,Bang Rak,2.0,5,4.42,61,0.93,14,3.0,1125,1958.0,4.345510635466999,20467559,25,18.8834626829568,1.6094379124341003,2.5902903939802346,1.0986122886681098,4.127134385045092,2,3,0,0,0,0,7.580189417944541,57.4592716119184,435.55216263546504,3833764.0,7506509912.0,1.4861396960896067
4786.0,4786.0,Entire rental unit,Vadhana,2.0,4,4.92,13,0.2,3,2.0,60,1946.0,10.87748458365408,20470771,16,118.31967086763218,1.3862943611198906,1.9218120556728056,0.6931471805599453,2.6390573296152584,1,3,0,0,0,0,7.5740450053721995,57.36615774340356,434.4938605338195,3786916.0,7369338536.0,1.5933085305042167
1629.0,1629.0,Entire rental unit,Ratchathewi,1.5,2,4.95,22,0.35,30,1.0,1125,1889.0,7.0189269733069635,19724332,4,49.26533585661605,0.6931471805599453,0.4804530139182014,0.0,3.1354942159291497,1,3,0,0,0,0,7.5443321080536885,56.91694695660981,429.4003504171401,3568321.0,6740558369.0,1.599387576580599
1256.0,1256.0,Entire rental unit,Phaya Thai,1.0,6,4.84,46,0.71,2,2.0,1125,1942.0,7.0214881938161176,20615886,36,49.30129645589913,1.791759469228055,3.210401995568401,0.6931471805599453,3.8501476017100584,1,2,0,0,0,0,7.57198844937744,57.335009077505376,434.14002647982136,3771364.0,7323988888.0,1.5769147207285403
3414.0,3414.0,Entire rental unit,Vadhana,2.0,4,4.94,32,0.49,2,2.0,60,1958.0,10.843773681642334,19754011,16,117.58742765867895,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.4965075614664802,1,2,0,0,0,0,7.580189417944541,57.4592716119184,435.55216263546504,3833764.0,7506509912.0,1.5973653311998313
800.0,800.0,Entire rental unit,Chatu Chak,1.0,4,4.81,69,1.05,2,3.0,1125,1976.0,10.379166021265737,19754887,16,107.72708729699724,1.3862943611198906,1.9218120556728056,1.0986122886681098,4.248495242049359,2,2,0,0,0,0,7.589335823170617,57.59801823686083,437.1307031486424,3904576.0,7715442176.0,1.5706970841176697
21274.0,21274.0,Entire serviced apartment,Vadhana,2.0,4,4.54,28,0.44,3,2.0,60,1929.0,10.928523233572614,20863680,16,119.43262006673642,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.367295829986474,1,3,0,0,0,0,7.5652752818989315,57.23339009091096,432.9863513540479,3721041.0,7177888089.0,1.5129270120532565
1212.0,1212.0,Entire rental unit,Phra Khanong,1.0,4,4.9,103,1.6,1,2.0,1125,1926.0,13.110384120665335,20641381,16,171.88217179139377,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.6443908991413725,2,1,0,0,0,0,7.563719668414366,57.209855222358335,432.71930717249006,3709476.0,7144450776.0,1.589235205116581
2700.0,2700.0,Entire rental unit,Vadhana,2.0,4,5.0,13,0.24,14,2.0,90,1624.0,10.096488270924144,20867123,16,101.93907540490882,1.3862943611198906,1.9218120556728056,0.6931471805599453,2.6390573296152584,1,3,0,0,0,0,7.393263094763838,54.66033918839696,404.1182684688488,2637376.0,4283098624.0,1.6094379124341003
1571.0,1571.0,Entire serviced apartment,Phaya Thai,1.0,3,4.89,1224,19.13,3,1.0,365,1918.0,5.956537263489962,20869092,9,35.48033617134449,1.0986122886681098,1.206948960812582,0.0,7.110696122978827,1,3,0,0,0,0,7.5595594960077,57.14693977368019,432.0056912339042,3678724.0,7055792632.0,1.5871923034867805
664.0,664.0,Entire rental unit,Bang Na,1.0,2,4.77,0,0.57,2,1.0,30,1298.0,17.819655434018216,19796786,4,317.5401197871349,0.6931471805599453,0.4804530139182014,0.0,0.0,0,2,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
3117.0,3117.0,Entire rental unit,Phra Khanong,1.0,1,4.77,0,0.57,14,1.0,1125,1298.0,15.076601996207666,19811154,1,227.30392775205297,0.0,0.0,0.0,0.0,0,3,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
1000.0,1000.0,Entire rental unit,Other,1.0,2,4.86,22,0.35,1,1.0,1125,1905.0,17.150175208818425,20675194,4,294.1285096931701,0.6931471805599453,0.4804530139182014,0.0,3.1354942159291497,1,1,0,0,0,0,7.552762084214147,57.044215100742825,430.84138493664653,3629025.0,6913292625.0,1.5810384379124025
1212.0,1212.0,Entire rental unit,Phaya Thai,1.0,2,4.5,8,0.13,1,1.0,1125,1912.0,5.821830996725781,20880360,4,33.8937161544371,0.6931471805599453,0.4804530139182014,0.0,2.1972245773362196,1,1,0,0,0,0,7.556427969440253,57.09960365733894,431.4690421202689,3655744.0,6989782528.0,1.5040773967762742
1625.0,1625.0,Entire rental unit,Other,1.0,5,4.92,51,0.8,28,2.0,365,1910.0,3.9209145425783314,20886996,25,15.373570850202245,1.6094379124341003,2.5902903939802346,0.6931471805599453,3.9512437185814275,2,3,0,0,0,0,7.555381944240273,57.08379632335193,431.28988405014246,3648100.0,6967871000.0,1.5933085305042167
14209.0,14209.0,Entire serviced apartment,Vadhana,2.0,4,4.9,41,0.62,2,2.0,60,1985.0,10.894654612135472,19847558,16,118.69349911772471,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.7376696182833684,1,2,0,0,0,0,7.593877844605118,57.66698071878448,437.91600724564796,3940225.0,7821346625.0,1.589235205116581
1499.0,1499.0,Entire rental unit,Khlong Toei,1.0,2,4.93,193,3.01,28,1.0,1125,1923.0,11.60604236119884,20899136,4,134.70021928994194,0.6931471805599453,0.4804530139182014,0.0,5.267858159063328,2,3,0,0,0,0,7.562161631225652,57.18628853678141,432.45195700504775,3697929.0,7111117467.0,1.5953389880545987
6262.0,6262.0,Entire rental unit,Vadhana,1.0,4,4.77,0,0.57,2,2.0,1125,1298.0,11.76146716554195,20904882,16,138.33210988612137,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.0,0,2,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
7286.0,7286.0,Entire serviced apartment,Vadhana,3.0,4,4.77,0,0.57,500,2.0,1125,1298.0,8.202210355949733,19893829,16,67.27625472324904,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.0,0,3,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
9000.0,9000.0,Entire rental unit,Phra Khanong,1.0,2,5.0,5,0.08,1,1.0,1125,1964.0,14.604389754577484,19893980,4,213.2882001036078,0.6931471805599453,0.4804530139182014,0.0,1.791759469228055,1,1,0,0,0,0,7.583247524303362,57.505643014853064,436.0795250258574,3857296.0,7575729344.0,1.6094379124341003
1658.0,1658.0,Entire rental unit,Bang Phlat,1.0,5,4.91,112,1.76,15,3.0,1125,1904.0,3.0158113483505873,20906841,25,9.095118088840188,1.6094379124341003,2.5902903939802346,1.0986122886681098,4.727387818712341,2,3,0,0,0,0,7.552237287560802,57.036288047623735,430.7515813373225,3625216.0,6902411264.0,1.5912739418064292
3199.0,3199.0,Entire rental unit,Vadhana,2.0,4,4.87,15,0.24,5,3.0,90,1860.0,9.874120589791074,20721173,16,97.49825742173603,1.3862943611198906,1.9218120556728056,1.0986122886681098,2.772588722239781,1,3,0,0,0,0,7.528869256642251,56.683872283612835,426.76546338352847,3459600.0,6434856000.0,1.5830939370944985
1787.0,1787.0,Entire rental unit,Khlong Toei,1.0,3,4.62,73,1.17,2,1.0,1125,1870.0,8.238794786033402,21048258,9,67.87773952637117,1.0986122886681098,1.206948960812582,0.0,4.30406509320417,2,2,0,0,0,0,7.534228326274089,56.76459647243087,427.6774306721069,3496900.0,6539203000.0,1.5303947050936475
1257.0,1257.0,Entire rental unit,Khlong Toei,1.5,2,4.8,5,0.09,28,1.0,1125,1732.0,12.555395155626908,20923028,4,157.63794751393962,0.6931471805599453,0.4804530139182014,0.0,1.791759469228055,1,3,0,0,0,0,7.457609289715606,55.615936318052505,414.7619233417399,2999824.0,5195695168.0,1.5686159179138452
1350.0,1350.0,Entire serviced apartment,Din Daeng,1.0,3,4.77,0,0.57,1,2.0,1125,1298.0,7.891119064862311,20732314,9,62.26976009583343,1.0986122886681098,1.206948960812582,0.6931471805599453,0.0,0,1,1,1,1,0,7.1693500166706,51.39957966153473,368.50157730328584,1684804.0,2186875592.0,1.5623463049002497
2500.0,2500.0,Entire rental unit,Bang Na,1.5,4,4.75,4,0.07,2,2.0,1125,1656.0,14.419761138112516,21062654,16,207.92951128021997,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.6094379124341003,1,2,0,0,0,0,7.4127640174265625,54.94907037805399,407.3244916894784,2742336.0,4541308416.0,1.55814461804655
1800.0,1800.0,Entire rental unit,Huai Khwang,1.0,4,4.87,120,1.93,4,3.0,365,1869.0,8.619631577704203,20924652,16,74.29804853535545,1.3862943611198906,1.9218120556728056,1.0986122886681098,4.795790545596741,2,3,0,0,0,0,7.533693709848633,56.756540913812856,427.58639527515845,3493161.0,6528717909.0,1.5830939370944985
2857.0,2857.0,Entire rental unit,Khlong Toei,1.0,4,4.86,329,5.19,2,1.0,1125,1901.0,8.237900750214848,21065013,16,67.86300877039037,1.3862943611198906,1.9218120556728056,0.0,5.799092654460526,2,2,0,0,0,0,7.550661243105336,57.012485208133015,430.4819624341662,3613801.0,6869835701.0,1.5810384379124025
2400.0,2400.0,Entire rental unit,Phaya Thai,1.0,5,4.89,95,1.51,1,2.0,1125,1892.0,6.393694840809233,20740856,25,40.8793337173906,1.6094379124341003,2.5902903939802346,0.6931471805599453,4.564348191467836,2,1,0,0,0,0,7.545918151209323,56.940880744750324,429.6712255576569,3579664.0,6772724288.0,1.5871923034867805
1486.0,1486.0,Entire rental unit,Phaya Thai,1.0,2,4.87,152,2.39,2,1.0,1125,1908.0,6.278853384236596,21074706,4,39.423999820739354,0.6931471805599453,0.4804530139182014,0.0,5.030437921392435,2,2,0,0,0,0,7.554334823725748,57.067974628955525,431.1105880590162,3640464.0,6946005312.0,1.5830939370944985
1490.0,1490.0,Entire rental unit,Khlong Toei,1.0,2,4.84,100,1.59,1,1.0,1125,1890.0,9.167648424008512,20751483,4,84.04577762622574,0.6931471805599453,0.4804530139182014,0.0,4.61512051684126,2,1,0,0,0,0,7.544861068658458,56.92492854535804,429.4906772180364,3572100.0,6751269000.0,1.5769147207285403
